TS,SN,Status,Watts,Lumens,Temp,Voltage
2020-05-19 11:00:00,SMBLB4,0,0.05,0.0,60.7,119
2020-05-19 12:00:00,SMBLB4,0,0.06,0.0,59.2,119
2020-05-19 13:00:00,SMBLB4,0,0.05,0.0,59.4,119
2020-05-19 14:00:00,SMBLB4,0,0.05,0.0,57.6,121
2020-05-19 15:00:00,SMBLB4,0,0.05,0.0,57.1,121
2020-05-19 16:00:00,SMBLB4,0,0.05,0.0,55.4,120
2020-05-19 17:00:00,SMBLB4,0,0.05,0.0,54.2,119
2020-05-19 18:00:00,SMBLB4,0,0.06,0.0,55.0,119
2020-05-19 19:00:00,SMBLB4,1,11.22,652.34,120.7,121
2020-05-19 20:00:00,SMBLB4,1,11.06,652.32,120.3,119
2020-05-19 21:00:00,SMBLB4,1,10.53,652.3,120.9,120
2020-05-19 22:00:00,SMBLB4,1,10.64,652.29,120.6,120
2020-05-19 23:00:00,SMBLB4,0,0.05,0.0,60.4,121
2020-05-20 00:00:00,SMBLB4,0,0.05,0.0,60.9,119
2020-05-20 01:00:00,SMBLB4,0,0.05,0.0,60.3,119
2020-05-20 02:00:00,SMBLB4,0,0.05,0.0,61.2,121
2020-05-20 03:00:00,SMBLB4,0,0.04,0.0,60.0,121
2020-05-20 04:00:00,SMBLB4,0,0.05,0.0,59.8,120
2020-05-20 05:00:00,SMBLB4,0,0.05,0.0,58.2,119
2020-05-20 06:00:00,SMBLB4,1,11.01,652.27,119.8,120
2020-05-20 07:00:00,SMBLB4,0,0.05,0.0,56.2,120
2020-05-20 08:00:00,SMBLB4,0,0.05,0.0,55.9,121
2020-05-20 09:00:00,SMBLB4,0,0.05,0.0,54.0,120
2020-05-20 10:00:00,SMBLB4,0,0.04,0.0,55.7,120
2020-05-20 11:00:00,SMBLB4,0,0.05,0.0,56.1,121
2020-05-20 12:00:00,SMBLB4,0,0.05,0.0,56.8,120
2020-05-20 13:00:00,SMBLB4,0,0.04,0.0,57.2,120
2020-05-20 14:00:00,SMBLB4,0,0.05,0.0,60.1,120
2020-05-20 15:00:00,SMBLB4,0,0.05,0.0,60.5,119
2020-05-20 16:00:00,SMBLB4,0,0.05,0.0,60.2,120
2020-05-20 17:00:00,SMBLB4,0,0.05,0.0,60.8,120
2020-05-20 18:00:00,SMBLB4,0,0.05,0.0,60.9,120
2020-05-20 19:00:00,SMBLB4,1,10.65,652.25,120.0,119
2020-05-20 20:00:00,SMBLB4,1,11.22,652.23,119.6,120
2020-05-20 21:00:00,SMBLB4,1,11.02,652.21,119.5,121
2020-05-20 22:00:00,SMBLB4,1,11.06,652.2,119.5,119
2020-05-20 23:00:00,SMBLB4,0,0.05,0.0,56.6,119
2020-05-21 00:00:00,SMBLB4,0,0.05,0.0,55.4,119
2020-05-21 01:00:00,SMBLB4,0,0.05,0.0,55.2,119
2020-05-21 02:00:00,SMBLB4,0,0.05,0.0,56.0,120
2020-05-21 03:00:00,SMBLB4,0,0.05,0.0,56.2,120
2020-05-21 04:00:00,SMBLB4,0,0.05,0.0,57.0,121
2020-05-21 05:00:00,SMBLB4,0,0.05,0.0,57.4,121
2020-05-21 06:00:00,SMBLB4,1,10.83,652.18,120.9,119
2020-05-21 07:00:00,SMBLB4,1,10.24,652.16,120.7,121
2020-05-21 08:00:00,SMBLB4,1,10.77,652.14,120.8,121
2020-05-21 09:00:00,SMBLB4,0,0.05,0.0,61.8,121
2020-05-21 10:00:00,SMBLB4,0,0.05,0.0,61.1,120
2020-05-21 11:00:00,SMBLB4,0,0.05,0.0,60.2,119
2020-05-21 12:00:00,SMBLB4,0,0.05,0.0,59.8,119
2020-05-21 13:00:00,SMBLB4,0,0.05,0.0,57.9,120
2020-05-21 14:00:00,SMBLB4,0,0.05,0.0,56.6,119
2020-05-21 15:00:00,SMBLB4,0,0.06,0.0,55.9,121
2020-05-21 16:00:00,SMBLB4,0,0.06,0.0,55.4,121
2020-05-21 17:00:00,SMBLB4,0,0.05,0.0,54.4,119
2020-05-21 18:00:00,SMBLB4,1,10.28,652.13,119.9,121
2020-05-21 19:00:00,SMBLB4,1,11.06,652.11,120.6,121
2020-05-21 20:00:00,SMBLB4,1,10.61,652.09,119.3,119
2020-05-21 21:00:00,SMBLB4,1,10.62,652.07,119.2,120
2020-05-21 22:00:00,SMBLB4,1,10.84,652.05,119.4,120
2020-05-21 23:00:00,SMBLB4,0,0.05,0.0,60.9,120
2020-05-22 00:00:00,SMBLB4,0,0.05,0.0,60.3,120
2020-05-22 01:00:00,SMBLB4,0,0.05,0.0,61.6,121
2020-05-22 02:00:00,SMBLB4,0,0.05,0.0,60.0,119
2020-05-22 03:00:00,SMBLB4,0,0.05,0.0,59.5,121
2020-05-22 04:00:00,SMBLB4,0,0.05,0.0,58.3,120
2020-05-22 05:00:00,SMBLB4,0,0.05,0.0,58.0,121
2020-05-22 06:00:00,SMBLB4,0,0.05,0.0,57.1,121
2020-05-22 07:00:00,SMBLB4,0,0.05,0.0,56.0,119
2020-05-22 08:00:00,SMBLB4,0,0.05,0.0,54.4,119
2020-05-22 09:00:00,SMBLB4,0,0.05,0.0,54.8,119
2020-05-22 10:00:00,SMBLB4,0,0.05,0.0,56.1,119
2020-05-22 11:00:00,SMBLB4,0,0.05,0.0,56.3,121
2020-05-22 12:00:00,SMBLB4,0,0.05,0.0,57.5,121
2020-05-22 13:00:00,SMBLB4,0,0.05,0.0,58.1,121
2020-05-22 14:00:00,SMBLB4,0,0.05,0.0,60.4,119
2020-05-22 15:00:00,SMBLB4,0,0.05,0.0,59.9,121
2020-05-22 16:00:00,SMBLB4,0,0.05,0.0,62.4,121
2020-05-22 17:00:00,SMBLB4,0,0.05,0.0,60.7,119
2020-05-22 18:00:00,SMBLB4,0,0.05,0.0,60.6,119
2020-05-22 19:00:00,SMBLB4,1,10.99,652.04,119.6,119
2020-05-22 20:00:00,SMBLB4,1,11.41,652.02,119.4,119
2020-05-22 21:00:00,SMBLB4,1,11.25,652.0,119.4,120
2020-05-22 22:00:00,SMBLB4,1,10.19,651.98,120.3,121
2020-05-22 23:00:00,SMBLB4,0,0.05,0.0,55.3,119
2020-05-23 00:00:00,SMBLB4,0,0.05,0.0,54.3,121
2020-05-23 01:00:00,SMBLB4,0,0.05,0.0,54.3,120
2020-05-23 02:00:00,SMBLB4,0,0.05,0.0,56.3,120
2020-05-23 03:00:00,SMBLB4,0,0.05,0.0,56.1,120
2020-05-23 04:00:00,SMBLB4,0,0.05,0.0,58.4,121
2020-05-23 05:00:00,SMBLB4,0,0.05,0.0,58.7,121
2020-05-23 06:00:00,SMBLB4,1,10.68,651.96,119.5,120
2020-05-23 07:00:00,SMBLB4,1,11.1,651.95,119.5,121
2020-05-23 08:00:00,SMBLB4,1,10.15,651.93,120.0,119
2020-05-23 09:00:00,SMBLB4,0,0.05,0.0,60.6,119
2020-05-23 10:00:00,SMBLB4,0,0.05,0.0,60.2,119
2020-05-23 11:00:00,SMBLB4,0,0.06,0.0,59.6,121
2020-05-23 12:00:00,SMBLB4,0,0.05,0.0,58.6,119
2020-05-23 13:00:00,SMBLB4,0,0.05,0.0,56.9,120
2020-05-23 14:00:00,SMBLB4,0,0.06,0.0,56.2,119
2020-05-23 15:00:00,SMBLB4,0,0.04,0.0,54.7,119
2020-05-23 16:00:00,SMBLB4,0,0.05,0.0,54.8,120
2020-05-23 17:00:00,SMBLB4,0,0.05,0.0,54.7,120
2020-05-23 18:00:00,SMBLB4,0,0.05,0.0,56.3,120
2020-05-23 19:00:00,SMBLB4,1,10.36,651.91,120.2,120
2020-05-23 20:00:00,SMBLB4,1,11.4,651.89,119.6,121
2020-05-23 21:00:00,SMBLB4,1,10.74,651.88,120.7,120
2020-05-23 22:00:00,SMBLB4,1,11.0,651.86,120.2,119
2020-05-23 23:00:00,SMBLB4,0,0.05,0.0,60.5,119
2020-05-24 00:00:00,SMBLB4,0,0.05,0.0,61.5,119
2020-05-24 01:00:00,SMBLB4,0,0.06,0.0,60.6,121
2020-05-24 02:00:00,SMBLB4,0,0.05,0.0,59.5,121
2020-05-24 03:00:00,SMBLB4,0,0.05,0.0,59.8,119
2020-05-24 04:00:00,SMBLB4,0,0.05,0.0,57.9,120
2020-05-24 05:00:00,SMBLB4,0,0.05,0.0,57.6,121
2020-05-24 06:00:00,SMBLB4,1,10.92,651.84,119.1,120
2020-05-24 07:00:00,SMBLB4,0,0.05,0.0,54.5,119
2020-05-24 08:00:00,SMBLB4,0,0.05,0.0,55.7,119
2020-05-24 09:00:00,SMBLB4,0,0.05,0.0,55.7,121
2020-05-24 10:00:00,SMBLB4,0,0.05,0.0,56.2,121
2020-05-24 11:00:00,SMBLB4,0,0.05,0.0,57.0,119
2020-05-24 12:00:00,SMBLB4,0,0.06,0.0,58.1,120
2020-05-24 13:00:00,SMBLB4,0,0.05,0.0,58.9,120
2020-05-24 14:00:00,SMBLB4,0,0.06,0.0,60.6,119
2020-05-24 15:00:00,SMBLB4,0,0.04,0.0,61.2,120
2020-05-24 16:00:00,SMBLB4,0,0.05,0.0,60.6,119
2020-05-24 17:00:00,SMBLB4,0,0.06,0.0,60.3,121
2020-05-24 18:00:00,SMBLB4,0,0.05,0.0,59.8,121
2020-05-24 19:00:00,SMBLB4,1,10.43,651.82,119.3,120
2020-05-24 20:00:00,SMBLB4,1,10.31,651.8,120.4,119
2020-05-24 21:00:00,SMBLB4,1,10.33,651.79,120.7,120
2020-05-24 22:00:00,SMBLB4,1,10.56,651.77,119.5,121
2020-05-24 23:00:00,SMBLB4,0,0.05,0.0,56.3,119
2020-05-25 00:00:00,SMBLB4,0,0.05,0.0,54.2,121
2020-05-25 01:00:00,SMBLB4,0,0.05,0.0,55.2,120
2020-05-25 02:00:00,SMBLB4,0,0.04,0.0,55.7,121
2020-05-25 03:00:00,SMBLB4,0,0.05,0.0,57.5,119
2020-05-25 04:00:00,SMBLB4,0,0.05,0.0,59.7,119
2020-05-25 05:00:00,SMBLB4,0,0.05,0.0,60.5,119
2020-05-25 06:00:00,SMBLB4,1,11.34,0.0,119.4,121
2020-05-25 07:00:00,SMBLB4,1,11.04,0.0,119.3,121
2020-05-25 08:00:00,SMBLB4,1,10.63,0.0,121.0,119
2020-04-01 00:00:00,SMBLB7,0,0.04,0.0,67.9,120
2020-04-01 01:00:00,SMBLB7,0,0.05,0.0,66.8,121
2020-04-01 02:00:00,SMBLB7,0,0.05,0.0,64.8,120
2020-04-01 03:00:00,SMBLB7,0,0.05,0.0,64.9,119
2020-04-01 04:00:00,SMBLB7,0,0.05,0.0,63.5,119
2020-04-01 05:00:00,SMBLB7,0,0.05,0.0,63.1,119
2020-04-01 06:00:00,SMBLB7,1,9.49,676.13,120.2,121
2020-04-01 07:00:00,SMBLB7,1,9.19,676.12,119.8,119
2020-04-01 08:00:00,SMBLB7,1,9.79,676.1,120.2,120
2020-04-01 09:00:00,SMBLB7,0,0.05,0.0,62.0,119
2020-04-01 10:00:00,SMBLB7,0,0.04,0.0,61.4,119
2020-04-01 11:00:00,SMBLB7,0,0.05,0.0,64.9,120
2020-04-01 12:00:00,SMBLB7,0,0.05,0.0,65.2,121
2020-04-01 13:00:00,SMBLB7,0,0.05,0.0,65.6,121
2020-04-01 14:00:00,SMBLB7,0,0.05,0.0,65.7,119
2020-04-01 15:00:00,SMBLB7,0,0.05,0.0,67.2,120
2020-04-01 16:00:00,SMBLB7,0,0.06,0.0,67.6,120
2020-04-01 17:00:00,SMBLB7,0,0.05,0.0,66.8,120
2020-04-01 18:00:00,SMBLB7,0,0.05,0.0,64.7,121
2020-04-01 19:00:00,SMBLB7,1,9.92,676.09,119.7,120
2020-04-01 20:00:00,SMBLB7,1,9.4,676.07,120.9,120
2020-04-01 21:00:00,SMBLB7,1,9.59,676.05,120.3,121
2020-04-01 22:00:00,SMBLB7,1,9.92,676.04,119.0,119
2020-04-01 23:00:00,SMBLB7,0,0.05,0.0,60.8,120
2020-04-02 00:00:00,SMBLB7,0,0.05,0.0,61.7,121
2020-04-02 01:00:00,SMBLB7,0,0.05,0.0,62.2,119
2020-04-02 02:00:00,SMBLB7,0,0.05,0.0,62.5,120
2020-04-02 03:00:00,SMBLB7,0,0.05,0.0,64.3,120
2020-04-02 04:00:00,SMBLB7,0,0.04,0.0,64.9,120
2020-04-02 05:00:00,SMBLB7,0,0.05,0.0,66.1,120
2020-04-02 06:00:00,SMBLB7,1,9.2,676.02,120.7,119
2020-04-02 07:00:00,SMBLB7,1,9.83,676.01,120.1,121
2020-04-02 08:00:00,SMBLB7,1,9.62,675.99,119.8,121
2020-04-02 09:00:00,SMBLB7,0,0.05,0.0,65.5,119
2020-04-02 10:00:00,SMBLB7,0,0.06,0.0,64.8,120
2020-04-02 11:00:00,SMBLB7,0,0.05,0.0,63.7,120
2020-04-02 12:00:00,SMBLB7,0,0.05,0.0,62.0,120
2020-04-02 13:00:00,SMBLB7,0,0.05,0.0,61.4,119
2020-04-02 14:00:00,SMBLB7,0,0.05,0.0,61.0,120
2020-04-02 15:00:00,SMBLB7,0,0.05,0.0,60.0,121
2020-04-02 16:00:00,SMBLB7,0,0.05,0.0,62.2,120
2020-04-02 17:00:00,SMBLB7,0,0.05,0.0,61.8,121
2020-04-02 18:00:00,SMBLB7,0,0.05,0.0,64.3,119
2020-04-02 19:00:00,SMBLB7,1,10.12,675.97,120.0,119
2020-04-02 20:00:00,SMBLB7,1,9.41,675.96,120.7,119
2020-04-02 21:00:00,SMBLB7,1,9.82,675.94,119.9,119
2020-04-02 22:00:00,SMBLB7,1,10.02,675.93,119.5,121
2020-04-02 23:00:00,SMBLB7,0,0.04,0.0,66.6,119
2020-04-03 00:00:00,SMBLB7,0,0.06,0.0,65.6,119
2020-04-03 01:00:00,SMBLB7,0,0.05,0.0,66.7,121
2020-04-03 02:00:00,SMBLB7,0,0.05,0.0,65.2,120
2020-04-03 03:00:00,SMBLB7,0,0.05,0.0,64.0,119
2020-04-03 04:00:00,SMBLB7,0,0.05,0.0,63.1,121
2020-04-03 05:00:00,SMBLB7,0,0.05,0.0,61.9,119
2020-04-03 06:00:00,SMBLB7,1,9.22,675.91,120.7,120
2020-04-03 07:00:00,SMBLB7,1,10.13,675.89,120.2,121
2020-04-03 08:00:00,SMBLB7,0,0.05,0.0,61.1,120
2020-04-03 09:00:00,SMBLB7,0,0.05,0.0,63.0,120
2020-04-03 10:00:00,SMBLB7,0,0.05,0.0,63.4,121
2020-04-03 11:00:00,SMBLB7,0,0.04,0.0,65.9,121
2020-04-03 12:00:00,SMBLB7,0,0.05,0.0,64.3,121
2020-04-03 13:00:00,SMBLB7,0,0.06,0.0,67.0,121
2020-04-03 14:00:00,SMBLB7,0,0.05,0.0,67.0,119
2020-04-03 15:00:00,SMBLB7,0,0.05,0.0,66.7,121
2020-04-03 16:00:00,SMBLB7,0,0.05,0.0,64.9,120
2020-04-03 17:00:00,SMBLB7,0,0.05,0.0,64.8,121
2020-04-03 18:00:00,SMBLB7,0,0.05,0.0,63.2,119
2020-04-03 19:00:00,SMBLB7,1,9.32,675.88,119.2,119
2020-04-03 20:00:00,SMBLB7,1,9.93,675.86,119.6,120
2020-04-03 21:00:00,SMBLB7,1,9.82,675.85,119.6,121
2020-04-03 22:00:00,SMBLB7,1,9.34,675.83,120.7,120
2020-04-03 23:00:00,SMBLB7,0,0.05,0.0,60.9,119
2020-04-04 00:00:00,SMBLB7,0,0.05,0.0,62.1,121
2020-04-04 01:00:00,SMBLB7,0,0.06,0.0,62.2,121
2020-04-04 02:00:00,SMBLB7,0,0.05,0.0,63.0,119
2020-04-04 03:00:00,SMBLB7,0,0.05,0.0,65.4,121
2020-04-04 04:00:00,SMBLB7,0,0.05,0.0,66.3,121
2020-04-04 05:00:00,SMBLB7,0,0.05,0.0,67.6,120
2020-04-04 06:00:00,SMBLB7,1,9.72,675.81,120.0,121
2020-04-04 07:00:00,SMBLB7,0,0.05,0.0,67.3,121
2020-04-04 08:00:00,SMBLB7,0,0.05,0.0,65.1,120
2020-04-04 09:00:00,SMBLB7,0,0.05,0.0,65.4,121
2020-04-04 10:00:00,SMBLB7,0,0.05,0.0,63.5,121
2020-04-04 11:00:00,SMBLB7,0,0.05,0.0,63.7,121
2020-04-04 12:00:00,SMBLB7,0,0.05,0.0,61.8,119
2020-04-04 13:00:00,SMBLB7,0,0.05,0.0,61.0,120
2020-04-04 14:00:00,SMBLB7,0,0.05,0.0,60.6,119
2020-04-04 15:00:00,SMBLB7,0,0.06,0.0,61.5,119
2020-04-04 16:00:00,SMBLB7,0,0.05,0.0,61.6,120
2020-04-04 17:00:00,SMBLB7,0,0.05,0.0,62.2,120
2020-04-04 18:00:00,SMBLB7,0,0.05,0.0,63.7,119
2020-04-04 19:00:00,SMBLB7,1,9.23,675.8,119.1,119
2020-04-04 20:00:00,SMBLB7,1,9.76,675.78,120.5,120
2020-04-04 21:00:00,SMBLB7,1,9.16,675.77,119.7,121
2020-04-04 22:00:00,SMBLB7,1,10.14,675.75,119.8,120
2020-04-04 23:00:00,SMBLB7,0,0.05,0.0,66.6,120
2020-04-05 00:00:00,SMBLB7,0,0.05,0.0,66.4,119
2020-04-05 01:00:00,SMBLB7,0,0.05,0.0,65.2,119
2020-04-05 02:00:00,SMBLB7,0,0.05,0.0,64.8,121
2020-04-05 03:00:00,SMBLB7,0,0.04,0.0,63.8,119
2020-04-05 04:00:00,SMBLB7,0,0.05,0.0,59.8,121
2020-04-05 05:00:00,SMBLB7,0,0.05,0.0,61.8,120
2020-04-05 06:00:00,SMBLB7,1,9.58,675.73,120.7,121
2020-04-05 07:00:00,SMBLB7,1,9.26,675.72,119.3,120
2020-04-05 08:00:00,SMBLB7,1,10.18,675.7,119.6,120
2020-04-05 09:00:00,SMBLB7,0,0.05,0.0,63.4,121
2020-04-05 10:00:00,SMBLB7,0,0.05,0.0,63.9,120
2020-04-05 11:00:00,SMBLB7,0,0.05,0.0,65.7,121
2020-04-05 12:00:00,SMBLB7,0,0.05,0.0,66.5,120
2020-04-05 13:00:00,SMBLB7,0,0.05,0.0,67.4,119
2020-04-05 14:00:00,SMBLB7,0,0.05,0.0,67.5,121
2020-04-05 15:00:00,SMBLB7,0,0.05,0.0,66.8,121
2020-04-05 16:00:00,SMBLB7,0,0.05,0.0,65.5,120
2020-04-05 17:00:00,SMBLB7,0,0.05,0.0,65.3,120
2020-04-05 18:00:00,SMBLB7,0,0.05,0.0,63.2,120
2020-04-05 19:00:00,SMBLB7,1,9.98,675.69,120.8,119
2020-04-05 20:00:00,SMBLB7,1,9.35,675.67,120.7,120
2020-04-05 21:00:00,SMBLB7,1,9.15,675.66,120.6,120
2020-04-05 22:00:00,SMBLB7,1,9.77,675.64,120.8,121
2020-04-05 23:00:00,SMBLB7,0,0.04,0.0,61.6,119
2020-04-06 00:00:00,SMBLB7,0,0.04,0.0,61.9,121
2020-04-06 01:00:00,SMBLB7,0,0.04,0.0,63.6,120
2020-04-06 02:00:00,SMBLB7,0,0.06,0.0,65.4,121
2020-04-06 03:00:00,SMBLB7,0,0.04,0.0,66.4,120
2020-04-06 04:00:00,SMBLB7,0,0.04,0.0,66.8,121
2020-04-06 05:00:00,SMBLB7,0,0.05,0.0,66.6,120
2020-04-06 06:00:00,SMBLB7,1,9.26,675.62,120.2,120
2020-04-06 07:00:00,SMBLB7,0,0.05,0.0,65.3,120
2020-04-06 08:00:00,SMBLB7,0,0.05,0.0,65.8,121
2020-04-06 09:00:00,SMBLB7,0,0.05,0.0,64.0,119
2020-04-06 10:00:00,SMBLB7,0,0.05,0.0,63.0,121
2020-04-06 11:00:00,SMBLB7,0,0.05,0.0,62.3,120
2020-04-06 12:00:00,SMBLB7,0,0.05,0.0,61.1,121
2020-04-06 13:00:00,SMBLB7,0,0.05,0.0,60.6,119
2020-04-06 14:00:00,SMBLB7,0,0.05,0.0,61.4,121
2020-04-06 15:00:00,SMBLB7,0,0.05,0.0,62.8,121
2020-04-06 16:00:00,SMBLB7,0,0.05,0.0,62.4,119
2020-04-06 17:00:00,SMBLB7,0,0.06,0.0,64.3,121
2020-04-06 18:00:00,SMBLB7,0,0.05,0.0,64.6,120
2020-04-06 19:00:00,SMBLB7,1,9.68,675.61,119.8,121
2020-04-06 20:00:00,SMBLB7,1,9.16,675.59,119.2,120
2020-04-06 21:00:00,SMBLB7,1,10.09,675.58,119.1,121
2020-04-06 22:00:00,SMBLB7,1,9.6,675.56,120.8,119
2020-04-06 23:00:00,SMBLB7,0,0.05,0.0,66.5,120
2020-04-07 00:00:00,SMBLB7,0,0.05,0.0,65.5,119
2020-04-07 01:00:00,SMBLB7,0,0.05,0.0,64.9,120
2020-04-07 02:00:00,SMBLB7,0,0.05,0.0,62.7,120
2020-04-07 03:00:00,SMBLB7,0,0.05,0.0,62.0,120
2020-04-07 04:00:00,SMBLB7,0,0.05,0.0,61.2,120
2020-04-07 05:00:00,SMBLB7,0,0.05,0.0,60.3,119
2020-04-07 06:00:00,SMBLB7,1,9.17,675.54,119.4,121
2020-04-07 07:00:00,SMBLB7,1,9.2,675.53,119.9,119
2020-04-07 08:00:00,SMBLB7,0,0.05,0.0,63.7,121
2020-04-07 09:00:00,SMBLB7,0,0.05,0.0,64.2,119
2020-04-07 10:00:00,SMBLB7,0,0.05,0.0,65.9,120
2020-04-07 11:00:00,SMBLB7,0,0.05,0.0,66.3,121
2020-04-07 12:00:00,SMBLB7,0,0.05,0.0,66.6,121
2020-04-07 13:00:00,SMBLB7,0,0.05,0.0,66.6,120
2020-04-07 14:00:00,SMBLB7,0,0.05,0.0,66.2,121
2020-04-07 15:00:00,SMBLB7,0,0.05,0.0,65.9,121
2020-04-07 16:00:00,SMBLB7,0,0.05,0.0,63.7,119
2020-04-07 17:00:00,SMBLB7,0,0.05,0.0,62.7,121
2020-04-07 18:00:00,SMBLB7,0,0.05,0.0,62.1,120
2020-04-07 19:00:00,SMBLB7,1,10.2,675.51,120.3,120
2020-04-07 20:00:00,SMBLB7,1,10.22,675.5,119.4,119
2020-04-07 21:00:00,SMBLB7,1,9.19,675.48,120.7,121
2020-04-07 22:00:00,SMBLB7,1,10.09,675.46,120.8,119
2020-04-07 23:00:00,SMBLB7,0,0.05,0.0,63.4,120
2020-04-08 00:00:00,SMBLB7,0,0.05,0.0,63.9,121
2020-04-08 01:00:00,SMBLB7,0,0.05,0.0,64.3,121
2020-04-08 02:00:00,SMBLB7,0,0.05,0.0,66.0,119
2020-04-08 03:00:00,SMBLB7,0,0.05,0.0,66.3,121
2020-04-08 04:00:00,SMBLB7,0,0.05,0.0,67.0,121
2020-04-08 05:00:00,SMBLB7,0,0.05,0.0,67.3,119
2020-04-08 06:00:00,SMBLB7,1,10.0,675.45,119.6,120
2020-04-08 07:00:00,SMBLB7,1,9.49,675.43,119.0,121
2020-04-08 08:00:00,SMBLB7,1,9.3,675.42,119.4,119
2020-04-08 09:00:00,SMBLB7,0,0.05,0.0,62.7,121
2020-04-08 10:00:00,SMBLB7,0,0.04,0.0,62.8,121
2020-04-08 11:00:00,SMBLB7,0,0.05,0.0,61.1,120
2020-04-08 12:00:00,SMBLB7,0,0.05,0.0,60.9,120
2020-04-08 13:00:00,SMBLB7,0,0.06,0.0,60.5,120
2020-04-08 14:00:00,SMBLB7,0,0.04,0.0,61.0,119
2020-04-08 15:00:00,SMBLB7,0,0.05,0.0,62.2,120
2020-04-08 16:00:00,SMBLB7,0,0.04,0.0,63.8,119
2020-04-08 17:00:00,SMBLB7,0,0.05,0.0,63.8,119
2020-04-08 18:00:00,SMBLB7,1,9.95,675.4,120.8,119
2020-04-08 19:00:00,SMBLB7,1,10.25,675.38,120.3,120
2020-04-08 20:00:00,SMBLB7,1,9.19,675.37,120.9,121
2020-04-08 21:00:00,SMBLB7,1,9.73,675.35,119.5,120
2020-04-08 22:00:00,SMBLB7,1,10.21,675.34,120.1,120
2020-04-08 23:00:00,SMBLB7,0,0.05,0.0,66.3,120
2020-04-09 00:00:00,SMBLB7,0,0.05,0.0,64.2,121
2020-04-09 01:00:00,SMBLB7,0,0.05,0.0,63.1,120
2020-04-09 02:00:00,SMBLB7,0,0.05,0.0,61.1,121
2020-04-09 03:00:00,SMBLB7,0,0.05,0.0,61.7,121
2020-04-09 04:00:00,SMBLB7,0,0.06,0.0,62.2,121
2020-04-09 05:00:00,SMBLB7,0,0.05,0.0,61.3,121
2020-04-09 06:00:00,SMBLB7,1,9.83,675.32,119.2,120
2020-04-09 07:00:00,SMBLB7,1,9.61,675.3,120.1,119
2020-04-09 08:00:00,SMBLB7,1,9.9,675.29,119.1,121
2020-04-09 09:00:00,SMBLB7,0,0.05,0.0,66.3,120
2020-04-09 10:00:00,SMBLB7,0,0.05,0.0,67.3,120
2020-04-09 11:00:00,SMBLB7,0,0.05,0.0,66.6,121
2020-04-09 12:00:00,SMBLB7,0,0.05,0.0,65.1,120
2020-04-09 13:00:00,SMBLB7,0,0.05,0.0,66.7,121
2020-04-09 14:00:00,SMBLB7,0,0.05,0.0,66.6,120
2020-04-09 15:00:00,SMBLB7,0,0.06,0.0,64.5,119
2020-04-09 16:00:00,SMBLB7,0,0.04,0.0,64.9,120
2020-04-09 17:00:00,SMBLB7,0,0.05,0.0,62.0,121
2020-04-09 18:00:00,SMBLB7,1,9.21,675.27,120.3,121
2020-04-09 19:00:00,SMBLB7,1,9.71,675.26,120.7,119
2020-04-09 20:00:00,SMBLB7,1,10.2,675.24,119.5,120
2020-04-09 21:00:00,SMBLB7,1,9.71,675.22,120.2,120
2020-04-09 22:00:00,SMBLB7,1,9.21,675.21,120.5,121
2020-04-09 23:00:00,SMBLB7,0,0.05,0.0,62.3,121
2020-04-10 00:00:00,SMBLB7,0,0.05,0.0,63.2,119
2020-04-10 01:00:00,SMBLB7,0,0.05,0.0,65.6,119
2020-04-10 02:00:00,SMBLB7,0,0.06,0.0,66.7,120
2020-04-10 03:00:00,SMBLB7,0,0.05,0.0,67.0,121
2020-04-10 04:00:00,SMBLB7,0,0.05,0.0,67.1,119
2020-04-10 05:00:00,SMBLB7,0,0.05,0.0,66.8,120
2020-04-10 06:00:00,SMBLB7,1,10.22,675.19,120.2,120
2020-04-10 07:00:00,SMBLB7,1,9.36,675.18,119.6,121
2020-04-10 08:00:00,SMBLB7,1,10.12,675.16,119.7,119
2020-04-10 09:00:00,SMBLB7,0,0.05,0.0,62.8,120
2020-04-10 10:00:00,SMBLB7,0,0.05,0.0,60.5,119
2020-04-10 11:00:00,SMBLB7,0,0.05,0.0,60.5,121
2020-04-10 12:00:00,SMBLB7,0,0.05,0.0,61.2,121
2020-04-10 13:00:00,SMBLB7,0,0.05,0.0,62.6,120
2020-04-10 14:00:00,SMBLB7,0,0.05,0.0,63.3,120
2020-04-10 15:00:00,SMBLB7,0,0.05,0.0,63.7,121
2020-04-10 16:00:00,SMBLB7,0,0.06,0.0,64.1,119
2020-04-10 17:00:00,SMBLB7,0,0.04,0.0,65.8,119
2020-04-10 18:00:00,SMBLB7,0,0.05,0.0,66.4,119
2020-04-10 19:00:00,SMBLB7,1,9.64,675.14,119.5,121
2020-04-10 20:00:00,SMBLB7,1,9.68,675.13,119.4,120
2020-04-10 21:00:00,SMBLB7,1,10.23,675.11,120.4,120
2020-04-10 22:00:00,SMBLB7,1,9.84,675.1,119.4,121
2020-04-10 23:00:00,SMBLB7,0,0.05,0.0,64.7,121
2020-04-11 00:00:00,SMBLB7,0,0.05,0.0,62.0,120
2020-04-11 01:00:00,SMBLB7,0,0.05,0.0,62.4,119
2020-04-11 02:00:00,SMBLB7,0,0.05,0.0,61.1,119
2020-04-11 03:00:00,SMBLB7,0,0.05,0.0,61.6,120
2020-04-11 04:00:00,SMBLB7,0,0.05,0.0,61.5,119
2020-04-11 05:00:00,SMBLB7,0,0.05,0.0,62.3,120
